DO NOT USE	Batch User	Batch Name	Seq ID	*Model Name	*Model ID	*Model Version	Element Long  Name	*Element Physical Name	Element Description	Element Type	Characteristic Long Name	*Characteristic Physical Name	Characteristic Order	Characteristic Description	Characteristic Type	Characteristic Min Length	Characteristic Max Length	Characteristic Data Type	Characteristic UOM	Characteristic Mandatory?	Characteristic PK?	Characteristic Default	CDE ID	CDE Version	Element Mapping Group	Characteristic FK?	FK Element Name	FK Element Characteristic Name	Comments
	pihl	HTAN Batch 1	698	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	scDNA-seq Level 1	scDNA-seq Level 1		Single cell DNA seq	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	699	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	scDNA-seq Level 2	scDNA-seq Level 2		Alignment workflows downstream of scDNA seq Level 1	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	700	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Bulk Methylation-seq Level 1	Bulk Methylation-seq Level 1		Raw data for bulk methylation sequencing such as FASTQs and unaligned BAMs	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	701	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Bulk Methylation-seq Level 2	Bulk Methylation-seq Level 2		Aligned primary data for bulk methylation sequencing such as gene expression matrix files VCFs etc 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	702	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Bulk Methylation-seq Level 3	Bulk Methylation-seq Level 3		Sample level summary data for bulk methylation sequencing such as t SNE plot coordinates etc 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	703	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	HI-C-seq Level 1	HI-C-seq Level 1		Unaligned sequence data	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	704	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	HI-C-seq Level 2	HI-C-seq Level 2		Aligned read pairs contact matrix	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	705	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	HI-C-seq Level 3	HI-C-seq Level 3		Summary data for the HI C seq assay 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	706	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Crosslinking Condtion	Crosslinking Condtion		Detailed condition for DNA crosslinking	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	707	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	DNA Digestion Condition	DNA Digestion Condition		Enzymes and treatment length temperature for genome digestion	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	708	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Nuclei Permeabilization Method	Nuclei Permeabilization Method		Detergent and treatment condition for nuclei permeabilization and crosslinking softening	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	709	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Ligation Condition	Ligation Condition		Name of ligase and condition for proximity ligation	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	710	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Biotin Enrichment	Biotin Enrichment		Whether biotin is used for enriching ligation product	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	711	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	DNA Input Amount	DNA Input Amount		Amount of DNA for library construction in nanograms 	Property			int		Yes					Sequencing				
	pihl	HTAN Batch 1	712	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Resolution	Resolution		Binning size used for generating contact matrix in basepair 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	713	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Stripe Calling	Stripe Calling		Tool used for identifying architectural stripe forming interaction hotspots 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	714	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Loop Window	Loop Window		Binning size used for calling significant dot interactions loops 	Property			int		Yes					Sequencing				
	pihl	HTAN Batch 1	715	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Stripe Window	Stripe Window		Binning size used for calling significant architectural stripes Can be an integer or int int indicating bin size and sliding window size if different 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	716	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Loop Calling	Loop Calling		Tool used for identifying loop interactions	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	717	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Nucleic Acid Source	Nucleic Acid Source		The source of the input nucleic molecule	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	718	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Micro-region Seq Platform	Micro-region Seq Platform		The platform used for micro regional RNA sequencing if applicable 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	719	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	ROI Tag	ROI Tag		The tag or grouping used to identify the ROI in micro regional RNA sequencing if applicable Must match the ROI tag within the count matrix in level 3 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	720	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Layout	Library Layout		Sequencing read type	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	721	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Read Indicator	Read Indicator		Indicate if this is Read 1 R1 Read 2 R2 Index Reads I1 or Other	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	722	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	cDNA	cDNA		Complementary DNA A DNA copy of an mRNA or complex sample of mRNAs made using reverse transcriptase	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	723	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	cDNA Offset	cDNA Offset		Offset in sequence for cDNA read in bp number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	724	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	cDNA Length	cDNA Length		Length of cDNA read in bp number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	725	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Construction Method	Library Construction Method		Process which results in the creation of a library from fragments of DNA using cloning vectors or oligonucleotides with the role of adaptors OBI_0000711 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	726	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Preparation Days from Index	Library Preparation Days from Index		Number of days between sample for assay was received in lab and the libraries were prepared for sequencing number If not applicable please enter Not Applicable 	Property			regex match d Not sApplicable unknown 		Yes					Sequencing				
	pihl	HTAN Batch 1	727	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Sequencing Library Construction Days from Index	Sequencing Library Construction Days from Index		Number of days between sample for assay was received in lab and day of sequencing library construction number If not applicable please enter Not Applicable 	Property			regex match d Not sApplicable unknown 		Yes					Sequencing				
	pihl	HTAN Batch 1	728	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Nucleic Acid Capture Days from Index	Nucleic Acid Capture Days from Index		Number of days between sample for single cell assay was received in lab and day of nucleic acid capture part of library construction in number of days since sample received in lab number If not applicable please enter Not Applicable 	Property			regex match d Not sApplicable unknown 		Yes					Sequencing				
	pihl	HTAN Batch 1	729	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Technical Replicate Group	Technical Replicate Group		A common term for all files belonging to the same cell or library Provide a numbering of each library prep batch can differ from encapsulation and sequencing batch 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	730	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Total Number of Input Cells	Total Number of Input Cells		Number of cells loaded placed on plates	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	731	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Sequencing Batch ID	Sequencing Batch ID		Links samples to a specific local sequencer run Can be string or null 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	732	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Read Length	Read Length		The length of the sequencing reads Can be integer null	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	733	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Target Capture Kit	Target Capture Kit		Description that can uniquely identify a target capture kit Suggested value is a combination of vendor kit name and kit version 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	734	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Selection Method	Library Selection Method		How RNA molecules are isolated 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	735	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Preparation Kit Name	Library Preparation Kit Name		Name of Library Preparation Kit String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	736	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Preparation Kit Vendor	Library Preparation Kit Vendor		Vendor of Library Preparation Kit String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	737	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Preparation Kit Version	Library Preparation Kit Version		Version of Library Preparation Kit String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	738	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Adapter Name	Adapter Name		Name of the sequencing adapter String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	739	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Adapter Sequence	Adapter Sequence		Base sequence of the sequencing adapter String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	740	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Base Caller Name	Base Caller Name		Name of the base caller String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	741	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Base Caller Version	Base Caller Version		Version of the base caller String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	742	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Flow Cell Barcode	Flow Cell Barcode		Flow cell barcode Wrong or missing information may affect analysis results String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	743	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Fragment Maximum Length	Fragment Maximum Length		Maximum length of the sequenced fragments e g as predicted by Agilent Bioanalyzer Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	744	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Fragment Mean Length	Fragment Mean Length		Mean length of the sequenced fragments e g as predicted by Agilent Bioanalyzer Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	745	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Fragment Minimum Length	Fragment Minimum Length		Minimum length of the sequenced fragments e g as predicted by Agilent Bioanalyzer Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	746	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Fragment Standard Deviation Length	Fragment Standard Deviation Length		Standard deviation of the sequenced fragments length e g as predicted by Agilent Bioanalyzer Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	747	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Lane Number	Lane Number		The basic machine unit for sequencing For Illumina machines this reflects the physical lane number Wrong or missing information may affect analysis results Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	748	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Library Strand	Library Strand		Library stranded ness 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	749	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Multiplex Barcode	Multiplex Barcode		The barcode index sequence used Wrong or missing information may affect analysis results String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	750	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Size Selection Range	Size Selection Range		Range of size selection String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	751	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Target Depth	Target Depth		The targeted read depth prior to sequencing Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	752	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	To Trim Adapter Sequence	To Trim Adapter Sequence		Does the user suggest adapter trimming 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	753	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Yes - Trim Adapter Sequence	Yes - Trim Adapter Sequence		Trim adapter sequence	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	754	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Adapter Trimmer Name	Adapter Trimmer Name		Name of adapter trimmer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	755	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Adapter Trimmer Version	Adapter Trimmer Version		Version of the adapter trimmer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	756	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Adapter Trimmer Options	Adapter Trimmer Options		Options used by adapter trimmer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	757	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Transcript Integrity Number	Transcript Integrity Number		Used to describe the quality of the starting material esp in regards to FFPE samples Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	758	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	RIN	RIN		A numerical assessment of the integrity of RNA based on the entire electrophoretic trace of the RNA sample including the presence or absence of degradation products Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	759	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	DV200	DV200		Represents the percentage of RNA fragments that are 200 nucleotides in size Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	760	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Adapter Content	Adapter Content		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	761	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Basic Statistics	Basic Statistics		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	762	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Encoding	Encoding		Version of ASCII encoding of quality values found in the file String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	763	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Kmer Content	Kmer Content		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	764	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Overrepresented Sequences	Overrepresented Sequences		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	765	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Per Base N Content	Per Base N Content		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	766	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Per Base Sequence Content	Per Base Sequence Content		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	767	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Per Base Sequence Quality	Per Base Sequence Quality		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	768	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Per Sequence GC Content	Per Sequence GC Content		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	769	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Per Sequence Quality Score	Per Sequence Quality Score		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	770	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Per Tile Sequence Quality	Per Tile Sequence Quality		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	771	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Percent GC Content	Percent GC Content		The overall GC of all bases in all sequences Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	772	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Sequence Duplication Levels	Sequence Duplication Levels		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	773	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Sequence Length Distribution	Sequence Length Distribution		State classification given by FASTQC for the metric Metric specific details about the states are available on their website 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	774	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Total Reads	Total Reads		Total number of reads per sample Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	775	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Whitelist Cell Barcode File Link	Whitelist Cell Barcode File Link		Link to file listing all possible cell barcodes URL	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	776	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Cell Barcode Tag	Cell Barcode Tag		SAM tag for cell barcode field please provide a valid cell barcode tag e g CB Z 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	777	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	UMI Tag	UMI Tag		SAM tag for the UMI field please provide a valid UB UMI e g UB Z or UR Z 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	778	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Applied Hard Trimming	Applied Hard Trimming		Was Hard Trimming applied	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	779	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Yes - Applied Hard Trimming	Yes - Applied Hard Trimming		Hard Trimming was applied	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	780	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Aligned Read Length	Aligned Read Length		Read length used for alignment if hard trimming was applied	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	781	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	scRNAseq Workflow Type	scRNAseq Workflow Type		Generic name for the workflow used to analyze a data set 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	782	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Workflow Version	Workflow Version		Major version of the workflow e g Cell Ranger v3 1 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	783	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	scRNAseq Workflow Parameters Description	scRNAseq Workflow Parameters Description		Parameters used to run the workflow scRNA seq level 3 e g Normalization and log transformation ran empty drops or doublet detection used filter on genes cell etc scRNA seq Level 4 dimensionality reduction with PCA and 50 components nearest neighbor graph with k 20 and Leiden clustering with resolution 1 UMAP visualization using 50 PCA components marker genes used to annotate cell types information about droplet matrix all barcodes to cell matrix only informative barcodes representing real cells conversion	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	784	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	scATACseq Workflow Type	scATACseq Workflow Type		Generic name for the workflow used to analyze a data set 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	785	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	scATACseq Workflow Parameters Description	scATACseq Workflow Parameters Description		Parameters used to run the scATAC seq workflow 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	786	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Workflow Link	Workflow Link		Link to workflow or command DockStore org recommended URL	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	787	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	QC Workflow Type	QC Workflow Type		Generic name for the workflow used to analyze a data set String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	788	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	QC Workflow Version	QC Workflow Version		Major version for a workflow String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	789	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	QC Workflow Link	QC Workflow Link		Link to workflow used String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	790	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Germline Variants Workflow URL	Germline Variants Workflow URL		Link to workflow document e g Github DockStore org recommended	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	791	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Germline Variants Workflow Type	Germline Variants Workflow Type		Generic name for the workflow used to analyze a data set	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	792	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Other Germline Variants Workflow Type	Other Germline Variants Workflow Type		Other Germline Variants Workflow Type	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	793	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Custom Germline Variants Workflow Type	Custom Germline Variants Workflow Type		Specify the name of a custom alignment workflow	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	794	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Somatic Variants Workflow URL	Somatic Variants Workflow URL		Generic name for the workflow used to analyze a data set 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	795	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Somatic Variants Workflow Type	Somatic Variants Workflow Type		Generic name for the workflow used to analyze a data set 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	796	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Other Somatic Variants Workflow Type	Other Somatic Variants Workflow Type		Other Somatic Variants Workflow Type	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	797	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Custom Somatic Variants Workflow Type	Custom Somatic Variants Workflow Type		Specify the name of a custom workflow name	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	798	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Somatic Variants Sample Type	Somatic Variants Sample Type		Is the sample case or control in somatic variant analysis	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	799	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Structural Variant Workflow URL	Structural Variant Workflow URL		Link to workflow document DockStore org recommended URL	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	800	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Structural Variant Workflow Type	Structural Variant Workflow Type		Generic name for the workflow used to analyze a data set 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	801	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Other Structural Variant Workflow Type	Other Structural Variant Workflow Type		Other Structural Variant Workflow Type	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	802	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Custom Structural Variant Workflow Type	Custom Structural Variant Workflow Type		Specify the name of a custom workflow name	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	803	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Alignment Workflow Url	Alignment Workflow Url		Link to workflow used for read alignment DockStore org recommended String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	804	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Alignment Workflow Type	Alignment Workflow Type		Generic name for the workflow used to analyze a data set 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	805	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Other Alignment Workflow	Other Alignment Workflow		Other Alignment Workflow	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	806	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Custom Alignment Workflow	Custom Alignment Workflow		Specify the name of a custom alignment workflow	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	807	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	MSI Workflow Link	MSI Workflow Link		Link to method workflow or command used in estimating the MSI URL	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	808	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	MSI Score	MSI Score		Numeric score denoting the aligned reads file s MSI score from MSIsensor Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	809	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	MSI Status	MSI Status		MSIsensor determination of either microsatellite stability or instability 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	810	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Genomic Reference	Genomic Reference		Exact version of the human genome reference used in the alignment of reads e g GCF_000001405 39 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	811	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Genomic Reference URL	Genomic Reference URL		Link to human genome sequence e g ftp ftp ebi ac uk pub databases gencode Gencode_human release_34 GRCh38 primary_assembly genome fa gz 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	812	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Genome Annotation URL	Genome Annotation URL		Link to the human genome annotation GTF file e g ftp ftp ebi ac uk pub databases gencode Gencode_human release_34 gencode v34 annotation gtf gz 	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	813	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Index File Name	Index File Name		The name or part of a name of a file of any type String	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	814	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Average Base Quality	Average Base Quality		Average base quality collected from samtools Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	815	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Average Insert Size	Average Insert Size		Average insert size collected from samtools Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	816	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Average Read Length	Average Read Length		Average read length collected from samtools Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	817	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Contamination	Contamination		Fraction of reads coming from cross sample contamination collected from GATK4 Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	818	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Contamination Error	Contamination Error		Estimation error of cross sample contamination collected from GATK4 Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	819	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Mean Coverage	Mean Coverage		Mean coverage for whole genome sequencing or mean target coverage for whole exome and targeted sequencing collected from Picard Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	820	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Pairs On Diff CHR	Pairs On Diff CHR		Pairs on different chromosomes collected from samtools Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	821	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Total Uniquely Mapped	Total Uniquely Mapped		Number of reads that map to genome Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	822	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Total Unmapped reads	Total Unmapped reads		Number of reads that did not map to genome Integer	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	823	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Reads Duplicated	Proportion Reads Duplicated		Proportion of duplicated reads collected from samtools Number	Property					Yes					Sequencing				
	pihl	HTAN Batch 1	824	HTAN  Data Model		1.0.0	Sequencing	Sequencing		Node	Proportion Reads Mapped	Proportion Reads Mapped		Proportion of mapped reads collected from samtools Number	Property					Yes					Sequencing				
